id,id_sub,comment__class,type,path,text
7766,1,0,method,org/apache/commons/collections/ListUtils/hashCodeForList/Collection#1, Generates a hash code using the algorithm specified in \n {@link java.util.List#hashCode()}.\n 
7766,2,1,method,org/apache/commons/collections/ListUtils/hashCodeForList/Collection#2,<p>\n This method is useful for implementing <code>List</code> when you cannot\n extend AbstractList. 
7766,3,0,method,org/apache/commons/collections/ListUtils/hashCodeForList/Collection#3,The method takes Collection instances to enable other\n collection types to use the List implementation algorithm.\n \n
7766,4,0,method,org/apache/commons/collections/ListUtils/hashCodeForList/Collection#4,@see java.util.List#hashCode()\n 
7766,5,1,method,org/apache/commons/collections/ListUtils/hashCodeForList/Collection#5,@param list  the list to generate the hashCode for, may be null\n 
7766,6,0,method,org/apache/commons/collections/ListUtils/hashCodeForList/Collection#6,@return the hash code\n
7775,0,1,method,org/apache/commons/collections/ListUtils/indexOf/List;Predicate#0, Finds the first index in the given List which matches the given predicate.\n <p>\n If the input List or predicate is null, or no element of the List\n matches the predicate, -1 is returned.\n\n @param list the List to search, may be null\n @param predicate  the predicate to use, may be null\n @return the first index of an Object in the List which matches the predicate or -1 if none could be found\n
7775,1,0,method,org/apache/commons/collections/ListUtils/indexOf/List;Predicate#1, Finds the first index in the given List which matches the given predicate.\n 
7775,2,0,method,org/apache/commons/collections/ListUtils/indexOf/List;Predicate#2,<p>\n If the input List or predicate is null, or no element of the List\n matches the predicate, -1 is returned.\n\n 
7775,3,1,method,org/apache/commons/collections/ListUtils/indexOf/List;Predicate#3,@param list the List to search, may be null\n 
7775,4,1,method,org/apache/commons/collections/ListUtils/indexOf/List;Predicate#4,@param predicate  the predicate to use, may be null\n 
7775,5,0,method,org/apache/commons/collections/ListUtils/indexOf/List;Predicate#5,@return the first index of an Object in the List which matches the predicate or -1 if none could be found\n
7779,0,0,method,org/apache/commons/collections/ExtendedProperties/interpolate/String#0, Interpolate key names to handle ${key} stuff\n\n @param base string to interpolate\n @return returns the key name with the ${key} substituted\n
7779,1,0,method,org/apache/commons/collections/ExtendedProperties/interpolate/String#1, Interpolate key names to handle ${key} stuff\n\n 
7779,2,0,method,org/apache/commons/collections/ExtendedProperties/interpolate/String#2,@param base string to interpolate\n 
7779,3,0,method,org/apache/commons/collections/ExtendedProperties/interpolate/String#3,@return returns the key name with the ${key} substituted\n
7783,0,0,method,org/apache/commons/collections/ExtendedProperties/setInclude/String#0, Sets the property value for including other properties files.\n By default it is "include".\n\n @param inc  the property name which includes another property, empty converted to null\n
7783,1,0,method,org/apache/commons/collections/ExtendedProperties/setInclude/String#1, Sets the property value for including other properties files.\n 
7783,2,0,method,org/apache/commons/collections/ExtendedProperties/setInclude/String#2,By default it is "include".\n\n 
7783,3,0,method,org/apache/commons/collections/ExtendedProperties/setInclude/String#3,@param inc  the property name which includes another property, empty converted to null\n
7787,0,0,method,org/apache/commons/collections/ExtendedProperties/addProperty/String;Object#0, Add a property to the configuration. If it already\n exists then the value stated here will be added\n to the configuration entry. For example, if\n\n <code>resource.loader = file</code>\n\n is already present in the configuration and you\n\n <code>addProperty("resource.loader", "classpath")</code>\n\n Then you will end up with a Vector like the\n following:\n\n <code>["file", "classpath"]</code>\n\n @param key  the key to add\n @param value  the value to add\n
7787,1,0,method,org/apache/commons/collections/ExtendedProperties/addProperty/String;Object#1, Add a property to the configuration. 
7787,2,0,method,org/apache/commons/collections/ExtendedProperties/addProperty/String;Object#2,If it already\n exists then the value stated here will be added\n to the configuration entry. 
7787,3,0,method,org/apache/commons/collections/ExtendedProperties/addProperty/String;Object#3,For example, if\n\n <code>resource.loader = file</code>\n\n is already present in the configuration and you\n\n <code>addProperty("resource.loader", "classpath")</code>\n\n Then you will end up with a Vector like the\n following:\n\n <code>["file", "classpath"]</code>\n\n 
7787,4,0,method,org/apache/commons/collections/ExtendedProperties/addProperty/String;Object#4,@param key  the key to add\n 
7787,5,0,method,org/apache/commons/collections/ExtendedProperties/addProperty/String;Object#5,@param value  the value to add\n
7790,0,1,method,org/apache/commons/collections/ExtendedProperties/combine/ExtendedProperties#0, Combines an existing Hashtable with this Hashtable.\n <p>\n Warning: It will overwrite previous entries without warning.\n\n @param props  the properties to combine\n
7790,1,0,method,org/apache/commons/collections/ExtendedProperties/combine/ExtendedProperties#1, Combines an existing Hashtable with this Hashtable.\n 
7790,2,1,method,org/apache/commons/collections/ExtendedProperties/combine/ExtendedProperties#2,<p>\n Warning: It will overwrite previous entries without warning.\n\n 
7790,3,0,method,org/apache/commons/collections/ExtendedProperties/combine/ExtendedProperties#3,@param props  the properties to combine\n
7793,0,0,method,org/apache/commons/collections/ExtendedProperties/getKeys/String#0, Get the list of the keys contained in the configuration\n repository that match the specified prefix.\n\n @param prefix  the prefix to match\n @return an Iterator of keys that match the prefix\n
7793,1,0,method,org/apache/commons/collections/ExtendedProperties/getKeys/String#1, Get the list of the keys contained in the configuration\n repository that match the specified prefix.\n\n 
7793,2,0,method,org/apache/commons/collections/ExtendedProperties/getKeys/String#2,@param prefix  the prefix to match\n 
7793,3,0,method,org/apache/commons/collections/ExtendedProperties/getKeys/String#3,@return an Iterator of keys that match the prefix\n
7794,0,1,method,org/apache/commons/collections/ExtendedProperties/subset/String#0, Create an ExtendedProperties object that is a subset\n of this one. Take into account duplicate keys\n by using the setProperty() in ExtendedProperties.\n\n @param prefix  the prefix to get a subset for\n @return a new independent ExtendedProperties\n
7794,1,1,method,org/apache/commons/collections/ExtendedProperties/subset/String#1, Create an ExtendedProperties object that is a subset\n of this one. 
7794,2,1,method,org/apache/commons/collections/ExtendedProperties/subset/String#2,Take into account duplicate keys\n by using the setProperty() in ExtendedProperties.\n\n 
7794,3,0,method,org/apache/commons/collections/ExtendedProperties/subset/String#3,@param prefix  the prefix to get a subset for\n 
7794,4,1,method,org/apache/commons/collections/ExtendedProperties/subset/String#4,@return a new independent ExtendedProperties\n
7796,0,0,method,org/apache/commons/collections/ExtendedProperties/getString/String#0, Get a string associated with the given configuration key.\n\n @param key The configuration key.\n @return The associated string.\n @throws ClassCastException is thrown if the key maps to an\n object that is not a String.\n
7796,1,0,method,org/apache/commons/collections/ExtendedProperties/getString/String#1, Get a string associated with the given configuration key.\n\n 
7796,2,0,method,org/apache/commons/collections/ExtendedProperties/getString/String#2,@param key The configuration key.\n 
7796,3,0,method,org/apache/commons/collections/ExtendedProperties/getString/String#3,@return The associated string.\n 
7798,0,0,method,org/apache/commons/collections/ExtendedProperties/getProperties/String#0, Get a list of properties associated with the given\n configuration key.\n\n @param key The configuration key.\n @return The associated properties if key is found.\n @throws ClassCastException is thrown if the key maps to an\n object that is not a String/List.\n @throws IllegalArgumentException if one of the tokens is\n malformed (does not contain an equals sign).\n
7798,1,0,method,org/apache/commons/collections/ExtendedProperties/getProperties/String#1, Get a list of properties associated with the given\n configuration key.\n\n 
7798,2,0,method,org/apache/commons/collections/ExtendedProperties/getProperties/String#2,@param key The configuration key.\n 
7798,3,0,method,org/apache/commons/collections/ExtendedProperties/getProperties/String#3,@return The associated properties if key is found.\n 
7799,0,0,method,org/apache/commons/collections/ExtendedProperties/getProperties/String;Properties#0, Get a list of properties associated with the given\n configuration key.\n\n @param key The configuration key.\n @return The associated properties if key is found.\n @throws ClassCastException is thrown if the key maps to an\n object that is not a String/List.\n @throws IllegalArgumentException if one of the tokens is\n malformed (does not contain an equals sign).\n
7799,1,0,method,org/apache/commons/collections/ExtendedProperties/getProperties/String;Properties#1, Get a list of properties associated with the given\n configuration key.\n\n 
7799,2,0,method,org/apache/commons/collections/ExtendedProperties/getProperties/String;Properties#2,@param key The configuration key.\n 
7799,3,0,method,org/apache/commons/collections/ExtendedProperties/getProperties/String;Properties#3,@return The associated properties if key is found.\n 
7800,0,0,method,org/apache/commons/collections/ExtendedProperties/getStringArray/String#0, Get an array of strings associated with the given configuration\n key.\n\n @param key The configuration key.\n @return The associated string array if key is found.\n @throws ClassCastException is thrown if the key maps to an\n object that is not a String/List.\n
7800,1,0,method,org/apache/commons/collections/ExtendedProperties/getStringArray/String#1, Get an array of strings associated with the given configuration\n key.\n\n 
7800,2,0,method,org/apache/commons/collections/ExtendedProperties/getStringArray/String#2,@param key The configuration key.\n 
7800,3,0,method,org/apache/commons/collections/ExtendedProperties/getStringArray/String#3,@return The associated string array if key is found.\n 
7802,0,1,method,org/apache/commons/collections/ExtendedProperties/getVector/String;Vector#0, Get a Vector of strings associated with the given configuration key.\n <p>\n The list is a copy of the internal data of this object, and as\n such you may alter it freely.\n\n @param key The configuration key.\n @param defaultValue The default value.\n @return The associated Vector.\n @throws ClassCastException is thrown if the key maps to an\n object that is not a Vector.\n
7802,1,0,method,org/apache/commons/collections/ExtendedProperties/getVector/String;Vector#1, Get a Vector of strings associated with the given configuration key.\n 
7802,2,1,method,org/apache/commons/collections/ExtendedProperties/getVector/String;Vector#2,<p>\n The list is a copy of the internal data of this object, and as\n such you may alter it freely.\n\n 
7802,3,0,method,org/apache/commons/collections/ExtendedProperties/getVector/String;Vector#3,@param key The configuration key.\n 
7802,4,0,method,org/apache/commons/collections/ExtendedProperties/getVector/String;Vector#4,@param defaultValue The default value.\n 
7802,5,0,method,org/apache/commons/collections/ExtendedProperties/getVector/String;Vector#5,@return The associated Vector.\n 
7803,0,1,method,org/apache/commons/collections/ExtendedProperties/getList/String#0, Get a List of strings associated with the given configuration key.\n <p>\n The list is a copy of the internal data of this object, and as\n such you may alter it freely.\n\n @param key The configuration key.\n @return The associated List object.\n @throws ClassCastException is thrown if the key maps to an\n object that is not a List.\n @since Commons Collections 3.2\n
7803,1,0,method,org/apache/commons/collections/ExtendedProperties/getList/String#1, Get a List of strings associated with the given configuration key.\n 
7803,2,1,method,org/apache/commons/collections/ExtendedProperties/getList/String#2,<p>\n The list is a copy of the internal data of this object, and as\n such you may alter it freely.\n\n 
7803,3,0,method,org/apache/commons/collections/ExtendedProperties/getList/String#3,@param key The configuration key.\n 
7803,4,0,method,org/apache/commons/collections/ExtendedProperties/getList/String#4,@return The associated List object.\n 
7803,5,0,method,org/apache/commons/collections/ExtendedProperties/getList/String#5,@since Commons Collections 3.2\n
7804,0,1,method,org/apache/commons/collections/ExtendedProperties/getList/String;List#0, Get a List of strings associated with the given configuration key.\n <p>\n The list is a copy of the internal data of this object, and as\n such you may alter it freely.\n\n @param key The configuration key.\n @param defaultValue The default value.\n @return The associated List.\n @throws ClassCastException is thrown if the key maps to an\n object that is not a List.\n @since Commons Collections 3.2\n
7804,1,0,method,org/apache/commons/collections/ExtendedProperties/getList/String;List#1, Get a List of strings associated with the given configuration key.\n 
7804,2,1,method,org/apache/commons/collections/ExtendedProperties/getList/String;List#2,<p>\n The list is a copy of the internal data of this object, and as\n such you may alter it freely.\n\n 
7804,3,0,method,org/apache/commons/collections/ExtendedProperties/getList/String;List#3,@param key The configuration key.\n 
7804,4,0,method,org/apache/commons/collections/ExtendedProperties/getList/String;List#4,@param defaultValue The default value.\n 
7804,5,0,method,org/apache/commons/collections/ExtendedProperties/getList/String;List#5,@return The associated List.\n 
7804,6,0,method,org/apache/commons/collections/ExtendedProperties/getList/String;List#6,@since Commons Collections 3.2\n
7805,0,0,method,org/apache/commons/collections/ExtendedProperties/getBoolean/String#0, Get a boolean associated with the given configuration key.\n\n @param key The configuration key.\n @return The associated boolean.\n @throws NoSuchElementException is thrown if the key doesn't\n map to an existing object.\n @throws ClassCastException is thrown if the key maps to an\n object that is not a Boolean.\n
7805,1,0,method,org/apache/commons/collections/ExtendedProperties/getBoolean/String#1, Get a boolean associated with the given configuration key.\n\n 
7805,2,0,method,org/apache/commons/collections/ExtendedProperties/getBoolean/String#2,@param key The configuration key.\n 
7805,3,0,method,org/apache/commons/collections/ExtendedProperties/getBoolean/String#3,@return The associated boolean.\n 
7806,0,0,method,org/apache/commons/collections/ExtendedProperties/getBoolean/String;boolean#0, Get a boolean associated with the given configuration key.\n\n @param key The configuration key.\n @param defaultValue The default value.\n @return The associated boolean.\n @throws ClassCastException is thrown if the key maps to an\n object that is not a Boolean.\n
7806,1,0,method,org/apache/commons/collections/ExtendedProperties/getBoolean/String;boolean#1, Get a boolean associated with the given configuration key.\n\n 
7806,2,0,method,org/apache/commons/collections/ExtendedProperties/getBoolean/String;boolean#2,@param key The configuration key.\n 
7806,3,0,method,org/apache/commons/collections/ExtendedProperties/getBoolean/String;boolean#3,@param defaultValue The default value.\n 
7806,4,0,method,org/apache/commons/collections/ExtendedProperties/getBoolean/String;boolean#4,@return The associated boolean.\n 
7807,0,0,method,org/apache/commons/collections/ExtendedProperties/getBoolean/String;Boolean#0, Get a boolean associated with the given configuration key.\n\n @param key The configuration key.\n @param defaultValue The default value.\n @return The associated boolean if key is found and has valid\n format, default value otherwise.\n @throws ClassCastException is thrown if the key maps to an\n object that is not a Boolean.\n
7807,1,0,method,org/apache/commons/collections/ExtendedProperties/getBoolean/String;Boolean#1, Get a boolean associated with the given configuration key.\n\n 
7807,2,0,method,org/apache/commons/collections/ExtendedProperties/getBoolean/String;Boolean#2,@param key The configuration key.\n 
7807,3,0,method,org/apache/commons/collections/ExtendedProperties/getBoolean/String;Boolean#3,@param defaultValue The default value.\n 
7807,4,0,method,org/apache/commons/collections/ExtendedProperties/getBoolean/String;Boolean#4,@return The associated boolean if key is found and has valid\n format, default value otherwise.\n 
7810,0,0,method,org/apache/commons/collections/ExtendedProperties/getByte/String;byte#0, Get a byte associated with the given configuration key.\n\n @param key The configuration key.\n @param defaultValue The default value.\n @return The associated byte.\n @throws ClassCastException is thrown if the key maps to an\n object that is not a Byte.\n @throws NumberFormatException is thrown if the value mapped\n by the key has not a valid number format.\n
7810,1,0,method,org/apache/commons/collections/ExtendedProperties/getByte/String;byte#1, Get a byte associated with the given configuration key.\n\n 
7810,2,0,method,org/apache/commons/collections/ExtendedProperties/getByte/String;byte#2,@param key The configuration key.\n 
7810,3,0,method,org/apache/commons/collections/ExtendedProperties/getByte/String;byte#3,@param defaultValue The default value.\n 
7810,4,0,method,org/apache/commons/collections/ExtendedProperties/getByte/String;byte#4,@return The associated byte.\n 
7811,0,0,method,org/apache/commons/collections/ExtendedProperties/getByte/String;Byte#0, Get a byte associated with the given configuration key.\n\n @param key The configuration key.\n @param defaultValue The default value.\n @return The associated byte if key is found and has valid\n format, default value otherwise.\n @throws ClassCastException is thrown if the key maps to an\n object that is not a Byte.\n @throws NumberFormatException is thrown if the value mapped\n by the key has not a valid number format.\n
7811,1,0,method,org/apache/commons/collections/ExtendedProperties/getByte/String;Byte#1, Get a byte associated with the given configuration key.\n\n 
7811,2,0,method,org/apache/commons/collections/ExtendedProperties/getByte/String;Byte#2,@param key The configuration key.\n 
7811,3,0,method,org/apache/commons/collections/ExtendedProperties/getByte/String;Byte#3,@param defaultValue The default value.\n 
7811,4,0,method,org/apache/commons/collections/ExtendedProperties/getByte/String;Byte#4,@return The associated byte if key is found and has valid\n format, default value otherwise.\n 
7812,0,0,method,org/apache/commons/collections/ExtendedProperties/getShort/String#0, Get a short associated with the given configuration key.\n\n @param key The configuration key.\n @return The associated short.\n @throws NoSuchElementException is thrown if the key doesn't\n map to an existing object.\n @throws ClassCastException is thrown if the key maps to an\n object that is not a Short.\n @throws NumberFormatException is thrown if the value mapped\n by the key has not a valid number format.\n
7812,1,0,method,org/apache/commons/collections/ExtendedProperties/getShort/String#1, Get a short associated with the given configuration key.\n\n 
7812,2,0,method,org/apache/commons/collections/ExtendedProperties/getShort/String#2,@param key The configuration key.\n 
7812,3,0,method,org/apache/commons/collections/ExtendedProperties/getShort/String#3,@return The associated short.\n 
7813,0,0,method,org/apache/commons/collections/ExtendedProperties/getShort/String;short#0, Get a short associated with the given configuration key.\n\n @param key The configuration key.\n @param defaultValue The default value.\n @return The associated short.\n @throws ClassCastException is thrown if the key maps to an\n object that is not a Short.\n @throws NumberFormatException is thrown if the value mapped\n by the key has not a valid number format.\n
7813,1,0,method,org/apache/commons/collections/ExtendedProperties/getShort/String;short#1, Get a short associated with the given configuration key.\n\n 
7813,2,0,method,org/apache/commons/collections/ExtendedProperties/getShort/String;short#2,@param key The configuration key.\n 
7813,3,0,method,org/apache/commons/collections/ExtendedProperties/getShort/String;short#3,@param defaultValue The default value.\n 
7813,4,0,method,org/apache/commons/collections/ExtendedProperties/getShort/String;short#4,@return The associated short.\n 
7814,0,0,method,org/apache/commons/collections/ExtendedProperties/getShort/String;Short#0, Get a short associated with the given configuration key.\n\n @param key The configuration key.\n @param defaultValue The default value.\n @return The associated short if key is found and has valid\n format, default value otherwise.\n @throws ClassCastException is thrown if the key maps to an\n object that is not a Short.\n @throws NumberFormatException is thrown if the value mapped\n by the key has not a valid number format.\n
7814,1,0,method,org/apache/commons/collections/ExtendedProperties/getShort/String;Short#1, Get a short associated with the given configuration key.\n\n 
7814,2,0,method,org/apache/commons/collections/ExtendedProperties/getShort/String;Short#2,@param key The configuration key.\n 
7814,3,0,method,org/apache/commons/collections/ExtendedProperties/getShort/String;Short#3,@param defaultValue The default value.\n 
7814,4,0,method,org/apache/commons/collections/ExtendedProperties/getShort/String;Short#4,@return The associated short if key is found and has valid\n format, default value otherwise.\n 
7816,0,0,method,org/apache/commons/collections/ExtendedProperties/getInt/String;int#0, The purpose of this method is to get the configuration resource\n with the given name as an integer, or a default value.\n\n @param name The resource name\n @param def The default value of the resource.\n @return The value of the resource as an integer.\n
7816,1,0,method,org/apache/commons/collections/ExtendedProperties/getInt/String;int#1, The purpose of this method is to get the configuration resource\n with the given name as an integer, or a default value.\n\n 
7816,2,0,method,org/apache/commons/collections/ExtendedProperties/getInt/String;int#2,@param name The resource name\n 
7816,3,0,method,org/apache/commons/collections/ExtendedProperties/getInt/String;int#3,@param def The default value of the resource.\n 
7816,4,0,method,org/apache/commons/collections/ExtendedProperties/getInt/String;int#4,@return The value of the resource as an integer.\n
7817,0,0,method,org/apache/commons/collections/ExtendedProperties/getInteger/String#0, Get a int associated with the given configuration key.\n\n @param key The configuration key.\n @return The associated int.\n @throws NoSuchElementException is thrown if the key doesn't\n map to an existing object.\n @throws ClassCastException is thrown if the key maps to an\n object that is not a Integer.\n @throws NumberFormatException is thrown if the value mapped\n by the key has not a valid number format.\n
7817,1,0,method,org/apache/commons/collections/ExtendedProperties/getInteger/String#1, Get a int associated with the given configuration key.\n\n 
7817,2,0,method,org/apache/commons/collections/ExtendedProperties/getInteger/String#2,@param key The configuration key.\n 
7817,3,0,method,org/apache/commons/collections/ExtendedProperties/getInteger/String#3,@return The associated int.\n 
7818,0,0,method,org/apache/commons/collections/ExtendedProperties/getInteger/String;int#0, Get a int associated with the given configuration key.\n\n @param key The configuration key.\n @param defaultValue The default value.\n @return The associated int.\n @throws ClassCastException is thrown if the key maps to an\n object that is not a Integer.\n @throws NumberFormatException is thrown if the value mapped\n by the key has not a valid number format.\n
7818,1,0,method,org/apache/commons/collections/ExtendedProperties/getInteger/String;int#1, Get a int associated with the given configuration key.\n\n 
7818,2,0,method,org/apache/commons/collections/ExtendedProperties/getInteger/String;int#2,@param key The configuration key.\n 
7818,3,0,method,org/apache/commons/collections/ExtendedProperties/getInteger/String;int#3,@param defaultValue The default value.\n 
7818,4,0,method,org/apache/commons/collections/ExtendedProperties/getInteger/String;int#4,@return The associated int.\n 
7819,0,0,method,org/apache/commons/collections/ExtendedProperties/getInteger/String;Integer#0, Get a int associated with the given configuration key.\n\n @param key The configuration key.\n @param defaultValue The default value.\n @return The associated int if key is found and has valid\n format, default value otherwise.\n @throws ClassCastException is thrown if the key maps to an\n object that is not a Integer.\n @throws NumberFormatException is thrown if the value mapped\n by the key has not a valid number format.\n
7819,1,0,method,org/apache/commons/collections/ExtendedProperties/getInteger/String;Integer#1, Get a int associated with the given configuration key.\n\n 
7819,2,0,method,org/apache/commons/collections/ExtendedProperties/getInteger/String;Integer#2,@param key The configuration key.\n 
7819,3,0,method,org/apache/commons/collections/ExtendedProperties/getInteger/String;Integer#3,@param defaultValue The default value.\n 
7819,4,0,method,org/apache/commons/collections/ExtendedProperties/getInteger/String;Integer#4,@return The associated int if key is found and has valid\n format, default value otherwise.\n 
7820,0,0,method,org/apache/commons/collections/ExtendedProperties/getLong/String#0, Get a long associated with the given configuration key.\n\n @param key The configuration key.\n @return The associated long.\n @throws NoSuchElementException is thrown if the key doesn't\n map to an existing object.\n @throws ClassCastException is thrown if the key maps to an\n object that is not a Long.\n @throws NumberFormatException is thrown if the value mapped\n by the key has not a valid number format.\n
7820,1,0,method,org/apache/commons/collections/ExtendedProperties/getLong/String#1, Get a long associated with the given configuration key.\n\n 
7820,2,0,method,org/apache/commons/collections/ExtendedProperties/getLong/String#2,@param key The configuration key.\n 
7820,3,0,method,org/apache/commons/collections/ExtendedProperties/getLong/String#3,@return The associated long.\n 
7821,0,0,method,org/apache/commons/collections/ExtendedProperties/getLong/String;long#0, Get a long associated with the given configuration key.\n\n @param key The configuration key.\n @param defaultValue The default value.\n @return The associated long.\n @throws ClassCastException is thrown if the key maps to an\n object that is not a Long.\n @throws NumberFormatException is thrown if the value mapped\n by the key has not a valid number format.\n
7821,1,0,method,org/apache/commons/collections/ExtendedProperties/getLong/String;long#1, Get a long associated with the given configuration key.\n\n 
7821,2,0,method,org/apache/commons/collections/ExtendedProperties/getLong/String;long#2,@param key The configuration key.\n 
7821,3,0,method,org/apache/commons/collections/ExtendedProperties/getLong/String;long#3,@param defaultValue The default value.\n 
7821,4,0,method,org/apache/commons/collections/ExtendedProperties/getLong/String;long#4,@return The associated long.\n 
7822,0,0,method,org/apache/commons/collections/ExtendedProperties/getLong/String;Long#0, Get a long associated with the given configuration key.\n\n @param key The configuration key.\n @param defaultValue The default value.\n @return The associated long if key is found and has valid\n format, default value otherwise.\n @throws ClassCastException is thrown if the key maps to an\n object that is not a Long.\n @throws NumberFormatException is thrown if the value mapped\n by the key has not a valid number format.\n
7822,1,0,method,org/apache/commons/collections/ExtendedProperties/getLong/String;Long#1, Get a long associated with the given configuration key.\n\n 
7822,2,0,method,org/apache/commons/collections/ExtendedProperties/getLong/String;Long#2,@param key The configuration key.\n 
7822,3,0,method,org/apache/commons/collections/ExtendedProperties/getLong/String;Long#3,@param defaultValue The default value.\n 
7822,4,0,method,org/apache/commons/collections/ExtendedProperties/getLong/String;Long#4,@return The associated long if key is found and has valid\n format, default value otherwise.\n 
7823,0,0,method,org/apache/commons/collections/ExtendedProperties/getFloat/String#0, Get a float associated with the given configuration key.\n\n @param key The configuration key.\n @return The associated float.\n @throws NoSuchElementException is thrown if the key doesn't\n map to an existing object.\n @throws ClassCastException is thrown if the key maps to an\n object that is not a Float.\n @throws NumberFormatException is thrown if the value mapped\n by the key has not a valid number format.\n
7823,1,0,method,org/apache/commons/collections/ExtendedProperties/getFloat/String#1, Get a float associated with the given configuration key.\n\n 
7823,2,0,method,org/apache/commons/collections/ExtendedProperties/getFloat/String#2,@param key The configuration key.\n 
7823,3,0,method,org/apache/commons/collections/ExtendedProperties/getFloat/String#3,@return The associated float.\n 
7824,0,0,method,org/apache/commons/collections/ExtendedProperties/getFloat/String;float#0, Get a float associated with the given configuration key.\n\n @param key The configuration key.\n @param defaultValue The default value.\n @return The associated float.\n @throws ClassCastException is thrown if the key maps to an\n object that is not a Float.\n @throws NumberFormatException is thrown if the value mapped\n by the key has not a valid number format.\n
7824,1,0,method,org/apache/commons/collections/ExtendedProperties/getFloat/String;float#1, Get a float associated with the given configuration key.\n\n 
7824,2,0,method,org/apache/commons/collections/ExtendedProperties/getFloat/String;float#2,@param key The configuration key.\n 
