id,id_sub,comment__class,type,path,text
2324,3,1,method,org/eclipse/jface/bindings/keys/formatting/EmacsKeyFormatter/format/int#3,@param key\n            The key to format; must not be <code>null</code>.\n 
2324,4,1,method,org/eclipse/jface/bindings/keys/formatting/EmacsKeyFormatter/format/int#4,@return The key formatted as a string; should not be <code>null</code>.\n
2341,0,1,method,org/eclipse/jface/bindings/keys/formatting/NativeKeyFormatter/format/int#0, Formats an individual key into a human readable format. This uses an\n internationalization resource bundle to look up the key. This does the\n platform-specific formatting for Carbon.\n \n @param key\n            The key to format.\n @return The key formatted as a string; should not be <code>null</code>.\n
2341,1,0,method,org/eclipse/jface/bindings/keys/formatting/NativeKeyFormatter/format/int#1, Formats an individual key into a human readable format. 
2341,2,0,method,org/eclipse/jface/bindings/keys/formatting/NativeKeyFormatter/format/int#2,This uses an\n internationalization resource bundle to look up the key. 
2341,3,0,method,org/eclipse/jface/bindings/keys/formatting/NativeKeyFormatter/format/int#3,This does the\n platform-specific formatting for Carbon.\n \n
2341,4,0,method,org/eclipse/jface/bindings/keys/formatting/NativeKeyFormatter/format/int#4,@param key\n            The key to format.\n 
2341,5,1,method,org/eclipse/jface/bindings/keys/formatting/NativeKeyFormatter/format/int#5,@return The key formatted as a string; should not be <code>null</code>.\n
2349,0,1,method,org/eclipse/jface/viewers/ILazyTreePathContentProvider/updateHasChildren/TreePath#0, Called when the TreeViewer needs up-to-date information whether the node\n at the given tree path can be expanded. If the content provider knows the\n element at the given tree path, it should respond by calling\n {@link TreeViewer#setHasChildren(Object, boolean)}. The content provider\n may also choose to call {@link TreeViewer#setChildCount(Object, int)}\n instead if it knows the number of children.\n \n <p>\n Intended as an optimization for when the viewer does not need the actual\n children. Clients may be able to implement this more efficiently than\n <code>updateChildCount</code>.\n </p>\n \n @param path\n            The tree path for which up-to-date information about children\n            is needed\n
2349,1,1,method,org/eclipse/jface/viewers/ILazyTreePathContentProvider/updateHasChildren/TreePath#1, Called when the TreeViewer needs up-to-date information whether the node\n at the given tree path can be expanded. 
2349,2,1,method,org/eclipse/jface/viewers/ILazyTreePathContentProvider/updateHasChildren/TreePath#2,If the content provider knows the\n element at the given tree path, it should respond by calling\n {@link TreeViewer#setHasChildren(Object, boolean)}. 
2349,3,1,method,org/eclipse/jface/viewers/ILazyTreePathContentProvider/updateHasChildren/TreePath#3,The content provider\n may also choose to call {@link TreeViewer#setChildCount(Object, int)}\n instead if it knows the number of children.\n \n
2349,4,0,method,org/eclipse/jface/viewers/ILazyTreePathContentProvider/updateHasChildren/TreePath#4, <p>\n Intended as an optimization for when the viewer does not need the actual\n children. 
